date,factor_30,factor_31,factor_32,factor_33,factor_34,factor_35,factor_36,factor_37,factor_38,factor_39,factor_40,factor_41,factor_42,factor_43,factor_44,factor_45,factor_46,factor_47,factor_48,factor_49,factor_50,factor_51,factor_52,factor_53,factor_54,factor_55,factor_56,factor_57,factor_58,factor_59,factor_60
2022-01-18,-0.5195561647415161,-0.2526930570602417,-0.002049475908279419,0.08276733011007309,-0.024589652195572853,0.00844451505690813,-0.39140793681144714,0.15810751914978027,0.11118970066308975,0.05533316731452942,0.15610156953334808,0.3865220844745636,-0.1426694542169571,-0.00004560649540508166,-0.012232935056090355,-0.04282946139574051,0.09006772935390472,0.1390463262796402,0.29248127341270447,0.10819915682077408,0.28529244661331177,0.07508485019207001,0.20666594803333282,-0.5542070865631104,0.27431273460388184,0.07814081013202667,-0.03695950657129288,0.10433338582515717,0.1667141616344452,-0.5789679288864136,-0.3800065517425537
2022-01-19,-0.6804600358009338,-0.24111707508563995,-0.12460625171661377,0.021345186978578568,-0.14630571007728577,-0.05455460399389267,-0.32368797063827515,0.15234485268592834,0.21241295337677002,0.03648043051362038,0.11435241997241974,0.156667098402977,-0.07353802770376205,0.06005410477519035,0.058127034455537796,0.22490468621253967,0.06970661878585815,0.04286173731088638,0.35257720947265625,0.22959569096565247,0.26587286591529846,0.20778238773345947,0.0773385539650917,-0.5016078948974609,0.3905440866947174,-0.015823543071746826,0.18777786195278168,-0.05471481755375862,0.15330639481544495,-0.35029536485671997,-0.30495208501815796
2022-01-20,0.5798276662826538,0.5798276662826538,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,0.579827606678009,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,0.5798276662826538,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,0.579827606678009,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,-0.141421377658844,0.5798276662826538,0.5798276662826538
2022-01-21,0.5798276662826538,0.5798276662826538,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.5798276662826538,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.5798276662826538,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.5798276662826538,0.5798276662826538
2022-01-24,0.579827606678009,0.579827606678009,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,0.579827606678009,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,0.579827606678009,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,0.579827606678009,-0.1414213478565216,-0.1414213478565216,0.579827606678009,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,-0.1414213478565216,0.579827606678009,0.579827606678009
2022-01-25,0.579827606678009,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.579827606678009,0.579827606678009
2022-01-26,0.579827606678009,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,0.579827606678009,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,-0.1414213627576828,0.579827606678009,0.579827606678009
2022-01-27,0.3897956609725952,-0.386719286441803,0.20121999084949493,0.3726271986961365,0.27516308426856995,0.0006110310787335038,-0.10231304168701172,-0.07454457134008408,-0.10340187698602676,-0.2915239930152893,-0.4188102185726166,-0.21828708052635193,0.36374861001968384,-0.07670696824789047,0.34453409910202026,0.20878329873085022,0.07170040905475616,-0.12597595155239105,-0.3939621150493622,0.015152299776673317,-0.22074830532073975,-0.2832109034061432,-0.02325434610247612,-0.0251803956925869,-0.0883624330163002,0.22696319222450256,-0.08982720226049423,0.2802298367023468,-0.43236130475997925,-0.05596693605184555,0.18920376896858215
2022-01-28,0.3079037070274353,-0.22121402621269226,0.017960548400878906,0.5080844759941101,0.26336535811424255,-0.048487208783626556,-0.048108410090208054,-0.17094744741916656,-0.08383156359195709,-0.14522883296012878,-0.2993836998939514,0.07605278491973877,-0.144600510597229,-0.039506323635578156,0.858045756816864,0.5023345947265625,0.32452547550201416,-0.08152379095554352,-0.1520851105451584,-0.11115898936986923,-0.07085756212472916,0.046631406992673874,0.2795867919921875,0.08430962264537811,0.28305235505104065,-0.027398675680160522,-0.24565856158733368,0.2671787142753601,-0.24190525710582733,0.1687624305486679,0.09409661591053009
2022-01-31,0.23022742569446564,-0.003718665335327387,0.10592707246541977,-0.11309276521205902,-0.019838016480207443,-0.363118976354599,-0.09897571802139282,-0.00013678074174094945,0.044305551797151566,-0.15756161510944366,0.16049876809120178,0.13758137822151184,0.2878844141960144,0.26306307315826416,0.39033928513526917,0.39904719591140747,0.10944578796625137,0.08091366291046143,-0.23027357459068298,-0.10198137909173965,-0.06583378463983536,0.3115655779838562,-0.09215549379587173,0.037921175360679626,0.34920749068260193,-0.1661909818649292,-0.11614666134119034,0.16383381187915802,-0.3143666088581085,0.09566023200750351,0.19524064660072327
2022-02-01,0.17784914374351501,0.04727954417467117,-0.12339591979980469,-0.039074499160051346,-0.039020754396915436,-0.6203622817993164,-0.08207393437623978,0.25151699781417847,-0.13032105565071106,-0.055788181722164154,0.18535521626472473,-0.10996182262897491,0.4790956974029541,0.44353237748146057,0.5555921792984009,0.3230920433998108,0.354669988155365,0.07993748039007187,-0.23067407310009003,0.05587245151400566,0.010460239835083485,0.3025887906551361,-0.10837201029062271,0.17368289828300476,-0.2606518864631653,-0.031767040491104126,-0.38413184881210327,0.19604754447937012,0.0704682320356369,-0.200413316488266,0.07983893156051636
2022-02-02,0.25261276960372925,-0.043176669627428055,-0.13298118114471436,0.5379896759986877,0.3341945707798004,-0.1343393623828888,-0.3554351031780243,-0.11212065070867538,0.1421210616827011,-0.1265265792608261,0.01394112128764391,0.1007528081536293,-0.004036807920783758,-0.16777296364307404,0.18942663073539734,0.6029118895530701,0.10065899789333344,-0.03179009631276131,0.11912085860967636,-0.1992150992155075,-0.08794403821229935,-0.1460791528224945,0.45559924840927124,-0.23310601711273193,0.4018539488315582,-0.05862315744161606,0.20381605625152588,0.16131910681724548,0.36821669340133667,0.3393700122833252,-0.48923078179359436
2022-02-03,-0.022801315411925316,0.059289466589689255,0.07143552601337433,0.8617206811904907,0.1143244281411171,0.012708115391433239,-0.1285439282655716,-0.04687018692493439,0.10408113896846771,-0.09095408022403717,-0.20332638919353485,0.23064692318439484,0.2124416083097458,0.18772517144680023,0.20404405891895294,0.1546078622341156,0.2224423885345459,-0.16976836323738098,0.31071990728378296,-0.38902610540390015,0.054918982088565826,0.07736390829086304,0.7416673898696899,-0.2549980580806732,-0.18921919167041779,-0.007090193219482899,-0.09058970212936401,0.2072623074054718,0.4985717236995697,0.30982547998428345,-0.19790542125701904
2022-02-04,0.23303928971290588,0.2441459596157074,-0.10718311369419098,0.19678904116153717,0.2286355197429657,-0.1486027091741562,-0.03227109834551811,-0.34074029326438904,0.09387083351612091,0.4461596608161926,0.23467794060707092,0.5564984083175659,-0.0031489611137658358,0.4104374051094055,-0.16985583305358887,-0.34788694977760315,0.21498708426952362,0.3621591627597809,0.2336474359035492,-0.25838637351989746,0.4528976380825043,0.11699601262807846,-0.01313087623566389,0.06380782276391983,-0.03134087473154068,-0.23603391647338867,-0.23235492408275604,0.07787439227104187,0.011401299387216568,-0.08343347162008286,-0.3780641555786133
2022-02-07,0.14277750253677368,0.2148439586162567,-0.06168174743652344,0.2507335841655731,0.2402200698852539,-0.05145064741373062,0.3151700496673584,-0.5601485371589661,-0.13664832711219788,0.2303907871246338,0.4119648039340973,0.6473894119262695,-0.4501667022705078,-0.03049418330192566,0.06328621506690979,-0.0032753944396972656,0.07807905972003937,0.04015100374817848,0.25014710426330566,-0.3176015019416809,0.4754835069179535,0.19931355118751526,-0.11886747926473618,-0.0262621883302927,0.0903916209936142,0.09249607473611832,-0.2738000154495239,0.15692183375358582,0.4766002595424652,-0.33910447359085083,-0.6513005495071411
2022-02-08,0.19981734454631805,0.35891664028167725,-0.0803750604391098,0.33254939317703247,0.5533570647239685,0.2632671892642975,0.30528712272644043,-0.5639499425888062,0.075802743434906,0.05622570589184761,-0.10342411696910858,0.7748147249221802,-0.13627149164676666,-0.17807218432426453,-0.011660481803119183,-0.2819214463233948,0.04649326950311661,0.26748692989349365,0.34343236684799194,-0.5340673923492432,0.1112082228064537,0.26107826828956604,0.11541833728551865,-0.2502405047416687,-0.042690910398960114,-0.04879920929670334,-0.09728441387414932,0.21739616990089417,-0.05225551873445511,-0.14079776406288147,0.14359010756015778
2022-02-09,-0.02310982346534729,0.8098864555358887,-0.42610445618629456,0.36478137969970703,0.5697900056838989,0.3177897036075592,0.5031837224960327,-0.1901446133852005,-0.19582879543304443,0.039381127804517746,0.3002168536186218,0.7913497686386108,-0.1811799705028534,0.2312394678592682,0.02158387005329132,-0.5427371263504028,0.02952967956662178,0.47062426805496216,0.42695873975753784,-0.22005930542945862,0.3680858314037323,-0.012174487113952637,-0.49069637060165405,0.00491864699870348,0.4635922908782959,-0.08139023184776306,-0.11556084454059601,0.10093190521001816,-0.10975386947393417,-0.21883992850780487,-0.14876338839530945
2022-02-10,0.22652995586395264,0.7660857439041138,-0.6314336657524109,-0.42219114303588867,0.6280835270881653,-0.000540876411832869,0.21665258705615997,0.1547490805387497,0.1318686306476593,-0.028074199333786964,0.18282011151313782,0.6569157242774963,-0.23615071177482605,0.19194862246513367,0.08007624000310898,-0.5484732389450073,0.29546985030174255,0.031005388125777245,0.3434745669364929,0.044571589678525925,0.08284248411655426,-0.11543747037649155,-0.17237143218517303,0.131337970495224,-0.06958542764186859,-0.009733116254210472,-0.4174617826938629,-0.24546995759010315,-0.22642278671264648,-0.08637800067663193,-0.030757267028093338
2022-02-11,0.05641354247927666,0.666378378868103,-0.2654353380203247,-0.5100749135017395,0.3933107256889343,-0.1499970704317093,0.316349595785141,0.03992892801761627,0.4678560197353363,-0.05082214996218681,0.011883622035384178,0.6851286888122559,0.06947730481624603,0.229834645986557,0.1115388423204422,-0.38467440009117126,0.3163404166698456,-0.22016873955726624,0.06975714862346649,-0.1332957148551941,0.09337276220321655,-0.024916773661971092,0.15044331550598145,0.1680547446012497,-0.09896872937679291,0.12959186732769012,0.2248956859111786,0.03879892826080322,-0.06296160072088242,-0.41443127393722534,0.1215779036283493
2022-02-14,0.06705998629331589,0.6382733583450317,-0.24115924537181854,-0.4650750160217285,0.7093444466590881,-0.2621578574180603,0.32836514711380005,-0.06800229847431183,0.4518226683139801,-0.03239915519952774,-0.023664841428399086,0.7861329913139343,0.2439904510974884,0.3416098654270172,-0.09916926920413971,-0.3910825848579407,0.37280207872390747,-0.2179926633834839,0.008257162757217884,-0.3486762046813965,0.1868811547756195,-0.111564502120018,0.02492370642721653,0.3011043965816498,-0.11865875869989395,0.1806858777999878,0.210279181599617,0.1749638020992279,-0.41371193528175354,-0.3530025780200958,0.15078990161418915
2022-02-15,0.12405405938625336,0.5266161561012268,-0.19529539346694946,-0.41954654455184937,0.43895941972732544,0.034311532974243164,0.0915832668542862,-0.23610949516296387,0.550203800201416,0.02599543333053589,-0.31362730264663696,0.6991814374923706,-0.2578848600387573,0.47446078062057495,0.31580495834350586,-0.7397168874740601,0.3079404830932617,-0.38111910223960876,-0.04355040192604065,-0.14500024914741516,-0.14610280096530914,-0.0992838591337204,-0.2866276204586029,0.4383763372898102,-0.34992146492004395,0.2237866371870041,0.2934134006500244,-0.11807040870189667,-0.0748700201511383,-0.35624250769615173,0.3807910084724426
2022-02-16,0.049949873238801956,0.44833698868751526,-0.10131599009037018,-0.037743113934993744,0.4349464774131775,-0.347887247800827,0.01791476644575596,-0.469447523355484,0.49156180024147034,-0.11798417568206787,-0.24586057662963867,0.4903607964515686,0.012868893332779408,-0.009238934144377708,0.5028979182243347,-0.268227756023407,0.1864316165447235,0.3568975031375885,-0.11067788302898407,-0.021775847300887108,-0.39607149362564087,0.180510014295578,0.3699378967285156,0.02392880991101265,-0.12969017028808594,0.4129824638366699,0.17519143223762512,-0.04021143913269043,0.18846184015274048,-0.22460627555847168,0.06392975151538849
2022-02-17,-0.11100003868341446,0.13136117160320282,0.05648312717676163,0.37123218178749084,0.635871410369873,-0.12808135151863098,0.06724251061677933,-0.20802858471870422,0.2395753413438797,-0.47841471433639526,-0.16553999483585358,0.21095657348632812,-0.204366996884346,-0.21307428181171417,0.008128112182021141,-0.01442408561706543,0.04455514997243881,0.5008541941642761,-0.10009030997753143,0.004264163784682751,-0.24779216945171356,0.14225563406944275,0.38920846581459045,-0.07638193666934967,0.08206474035978317,0.5190831422805786,0.3694312870502472,-0.017203141003847122,-0.009202915243804455,-0.014927959069609642,0.10567732900381088
2022-02-18,-0.3881048560142517,0.3160924017429352,0.49938830733299255,0.7007039785385132,0.25221604108810425,0.17514227330684662,0.5775141716003418,0.1801091730594635,-0.031680990010499954,-0.3705727458000183,0.01701054535806179,0.4584725797176361,-0.02529405616223812,-0.5478677153587341,0.428536593914032,0.08215107768774033,-0.49757152795791626,0.20703403651714325,-0.229627326130867,-0.2027195692062378,-0.06466381251811981,0.17083796858787537,0.10290205478668213,-0.23037667572498322,0.25835874676704407,0.011077213101089,0.29544371366500854,0.03870366886258125,0.385468453168869,0.24632053077220917,0.03249518945813179
2022-02-22,-0.4290294647216797,0.10302583128213882,-0.16313406825065613,0.5783507227897644,-0.10068684816360474,0.518456220626831,0.18467983603477478,-0.6100693941116333,-0.40445876121520996,-0.5113439559936523,-0.27469509840011597,0.15303072333335876,0.5660418272018433,-0.5904192924499512,0.45251139998435974,0.23988285660743713,-0.5053682327270508,0.13703501224517822,-0.05808476358652115,0.36775317788124084,-0.22553756833076477,0.023971427232027054,0.05062345415353775,-0.42913922667503357,0.23904626071453094,-0.08073176443576813,0.2557240128517151,-0.07703186571598053,0.032554686069488525,0.010847831144928932,0.06367886066436768
2022-02-23,-0.2779383659362793,0.3366069495677948,-0.240391805768013,0.49331989884376526,-0.027106165885925293,0.49341249465942383,0.15157437324523926,-0.31980711221694946,-0.292206346988678,-0.42073696851730347,-0.21011611819267273,0.12381847947835922,0.043793726712465286,-0.5069814920425415,0.32574671506881714,-0.07418502867221832,-0.4994646906852722,0.02391633950173855,0.21106533706188202,0.287286639213562,-0.36987319588661194,-0.1750688999891281,0.0179313775151968,-0.42219048738479614,0.04990416765213013,-0.2833552956581116,0.06057204678654671,-0.023055538535118103,0.30386000871658325,0.29412248730659485,0.03502471372485161
2022-02-24,-0.061608005315065384,0.3452732264995575,-0.4659915864467621,-0.052777331322431564,-0.11075496673583984,0.4590044915676117,0.33322423696517944,-0.30884361267089844,-0.1902478188276291,-0.4061536192893982,0.2993675172328949,0.5035489797592163,0.23765549063682556,0.031270645558834076,0.1531420648097992,-0.27883943915367126,-0.02744477428495884,-0.008903300389647484,0.07738842070102692,0.6046956181526184,-0.019705379381775856,0.26129716634750366,-0.40516385436058044,0.24996857345104218,0.011515987105667591,0.01513891201466322,-0.40117567777633667,-0.1412578821182251,-0.07486296445131302,-0.009977752342820168,-0.0715099573135376
2022-02-25,0.15793144702911377,0.41669121384620667,-0.3716481924057007,-0.09315072000026703,-0.030284836888313293,0.3412827253341675,0.3304752707481384,-0.46520495414733887,-0.06891119480133057,0.23934562504291534,0.23555883765220642,0.626254677772522,-0.1162981167435646,-0.0072023868560791016,0.25498321652412415,-0.5619133710861206,-0.3086273670196533,0.19194796681404114,-0.07044491916894913,0.7194363474845886,-0.06717818975448608,-0.06886880099773407,-0.29969435930252075,-0.016290301457047462,0.17487511038780212,0.1496763825416565,-0.026294518262147903,0.043455541133880615,0.03891454264521599,-0.1505226343870163,0.08022794872522354
2022-02-28,0.38281047344207764,0.377696692943573,-0.33659493923187256,-0.21915800869464874,0.10068120062351227,0.329385906457901,-0.15225358307361603,-0.508863091468811,-0.16027788817882538,0.25309479236602783,0.24860349297523499,0.480826199054718,0.1125483512878418,-0.09921575337648392,0.22825941443443298,-0.5540537238121033,-0.18812811374664307,0.11834080517292023,-0.1698414385318756,0.7340298891067505,0.18631979823112488,0.11617572605609894,-0.21800248324871063,-0.038698356598615646,0.04414646700024605,0.1971718966960907,-0.2831726670265198,0.19484540820121765,0.2728216350078583,-0.13481737673282623,0.006066679954528809
2022-03-01,0.4522123336791992,0.5111831426620483,0.05086696147918701,-0.2997404634952545,0.01360232848674059,0.2806874215602875,-0.4026069641113281,-0.23873896896839142,-0.4267082214355469,0.16174569725990295,0.5506653189659119,0.6162927746772766,-0.04340022802352905,-0.025843054056167603,0.090053990483284,-0.31133538484573364,0.04480603337287903,0.020264899358153343,-0.0038196444511413574,0.4833718240261078,0.2056867629289627,0.34325870871543884,-0.37032634019851685,0.023156989365816116,0.11090066283941269,0.2774297893047333,-0.07588702440261841,0.21534419059753418,-0.2697708010673523,-0.08754712343215942,-0.12817862629890442
2022-03-02,0.4164356589317322,0.42103251814842224,-0.24505400657653809,-0.33860212564468384,0.07621601969003677,0.06386218965053558,-0.3669602870941162,-0.29302942752838135,-0.2790316939353943,0.10106067359447479,0.6702630519866943,0.39751654863357544,-0.016244638711214066,-0.14318686723709106,0.32340115308761597,-0.2955966591835022,0.05277583748102188,0.034718237817287445,-0.07685016095638275,0.5259531736373901,0.217383474111557,-0.1380435824394226,-0.2572202682495117,0.054132718592882156,-0.10184886306524277,0.4067625403404236,-0.04926861450076103,0.23230628669261932,0.13591402769088745,-0.2750108540058136,-0.15144935250282288
2022-03-03,0.30992212891578674,0.36766183376312256,0.02708551660180092,-0.07518185675144196,0.03937498480081558,0.09388236701488495,-0.48957768082618713,-0.34183555841445923,-0.2667076885700226,0.04914579913020134,0.46585291624069214,0.28240087628364563,-0.00461650500074029,0.027220051735639572,0.41306495666503906,-0.12678129971027374,-0.12539836764335632,0.00901030283421278,-0.03380503132939339,0.44442218542099,0.13898566365242004,-0.3851155638694763,-0.14483168721199036,0.011219164356589317,-0.3149896562099457,0.526856005191803,0.023861601948738098,0.19274482131004333,-0.029753684997558594,-0.16505660116672516,-0.3144967257976532
2022-03-04,0.05994480103254318,0.21305903792381287,0.2849045991897583,0.009319466538727283,0.36792898178100586,-0.38047340512275696,-0.20617055892944336,0.0021485923789441586,-0.1092267781496048,-0.029977083206176758,-0.047882746905088425,-0.4351521134376526,0.2348593920469284,0.1424754112958908,0.10215941816568375,-0.049378298223018646,0.000034928321838378906,0.027919162064790726,0.23064272105693817,0.04298907518386841,0.1816970556974411,-0.31404227018356323,-0.3585527241230011,0.2874460816383362,-0.12648677825927734,0.288553386926651,-0.013949143700301647,0.05541791766881943,0.11107069253921509,0.11031059920787811,-0.34586817026138306
2022-03-07,-0.2192336618900299,-0.12134893238544464,0.42586034536361694,0.045592986047267914,0.21433356404304504,-0.6054041981697083,-0.11477222293615341,-0.2500856816768646,-0.0020323514472693205,0.10947523266077042,-0.24348504841327667,-0.6630287170410156,0.2538136839866638,0.4557121694087982,0.04585345834493637,0.6593056917190552,0.41290283203125,0.5764428377151489,0.22211191058158875,0.12902680039405823,0.037042468786239624,-0.08969558030366898,0.018750805407762527,0.6418362855911255,0.15707282721996307,0.15746144950389862,0.019986962899565697,-0.04172579571604729,0.0732128843665123,0.48537617921829224,-0.5737627148628235
2022-03-08,-0.40280038118362427,-0.4844368100166321,0.542815089225769,0.10872354358434677,0.13592281937599182,-0.3787887394428253,-0.05464909225702286,0.6701692342758179,0.18109066784381866,-0.08547268062829971,0.04312044382095337,-0.7104953527450562,0.4669351577758789,0.567240834236145,-0.04733426496386528,0.4717101454734802,0.2799815535545349,0.06209461763501167,0.018613744527101517,0.3783870339393616,-0.004239225294440985,0.29890385270118713,0.2280394285917282,0.14525431394577026,0.9142468571662903,0.47752219438552856,0.15892207622528076,-0.2271255999803543,0.09848494082689285,0.4755600392818451,-0.41830629110336304
