symbol,date,open,high,low,close,volume,vwap,drift_factor,amihud_mean,amihud_range,sortino_ratio,ts_mom_rank,max_dd_ratio,rel_strength_ma
WLDN,2021-05-25,37.25,37.25,36.0,36.01,48999,36.52309796797829,0.0,0.2498003184226854,2.4984509603977605,,,,
WLDN,2021-05-26,36.21,37.3777,36.03,36.59,28480,36.63235533706579,0.0,0.3740907989873128,2.493118221187461,,,,
WLDN,2021-05-27,37.24,37.69,36.74,37.15,19938,37.216448824671204,0.0,0.36526104112732677,2.3312113724586827,,,,
WLDN,2021-05-28,37.28,37.28,35.945,36.315,24258,36.32942408688419,0.0,0.2641187552249906,4.976639012623545,,,,
WLDN,2021-06-01,36.56,37.66,35.825,37.39,35448,37.039427525754995,0.0,0.24324877822516455,1.3164514098825353,,,,
WLDN,2021-06-02,37.61,37.7,36.62,37.515,29650,37.153204856648514,0.0,0.2856112070713434,1.5757028387018372,,,,
WLDN,2021-06-03,37.14,37.87,37.01,37.87,27304,37.578398891479544,0.0,0.26403978805601275,4.112912064869416,,,,
WLDN,2021-06-04,37.82,40.16,37.82,39.2086,59748,39.132026267539366,0.0,0.2899730060507845,4.399964470275484,,,,
WLDN,2021-06-07,39.27,39.46,38.875,39.19,17339,39.12657196875687,0.0,0.22291461707414006,1.084858746193989,,,,
WLDN,2021-06-08,39.42,39.96,39.09,39.59,31720,39.40494685160591,0.0,0.2746293490062034,2.6669167749643643,,,,
WLDN,2021-06-09,39.33,39.38,38.6576,39.31,20303,39.12793252555166,0.0,0.16420935210003404,0.9709508340249093,,,,
WLDN,2021-06-10,39.44,39.44,38.85,38.98,26871,39.097256181990836,0.0,0.17840987482743387,1.1832268133366945,,,,
WLDN,2021-06-11,39.0,39.495,38.86,39.045,32936,39.131288014116535,0.0,0.17772543842393598,1.1113160871867322,,,,
WLDN,2021-06-14,39.41,40.79,39.41,39.9295,44402,40.123745446142046,0.0,0.27813816467287333,1.4717236509418468,,,,
WLDN,2021-06-15,40.0,40.05,39.11,40.05,15961,39.600887266854876,0.0,0.3834662387764256,1.2896818999566493,,,,
WLDN,2021-06-16,39.56,39.595,38.78,39.18,20907,39.11532517017947,0.0,0.30854019181344255,2.356600814626136,,,,
WLDN,2021-06-17,38.9,38.9,37.65,38.1,16016,38.06143006366255,0.0,0.4349044191591065,3.0466154954512517,,,,
WLDN,2021-06-18,37.32,38.35,36.6,37.87,80335,37.16859252255715,0.0,0.07379222471808876,1.1369763032101594,,,,
WLDN,2021-06-21,38.78,39.03,36.45,36.72,71988,36.87917538894859,0.0,0.23581355654486463,1.4479765082288292,,,,
WLDN,2021-06-22,36.56,37.01,36.165,36.61,34134,36.62414776663446,0.0,0.31120952900120163,1.7720159918320972,,,-0.08589263420724091,0.011756659085790266
WLDN,2021-06-23,36.74,37.02,36.47,36.66,22167,36.730374147740605,0.0,0.20853879624743013,0.7996535261180512,0.10176453619523868,,-0.08464419475655438,0.003951272223807978
WLDN,2021-06-24,36.88,38.396,36.75,38.3,19427,37.62464206171602,-180811.3004,0.49275045660912414,2.022954152173283,0.24068051809612181,,-0.043695380774032455,-7.072077799608056e-05
WLDN,2021-06-25,38.45,39.57,37.49,38.52,27722,38.07170114107758,-170693.55570000003,0.7325154359247376,10.704075507961761,0.19428940364795672,,-0.03820224719101106,-0.0032284076352719904
