symbol,date,open,high,low,close,volume,vwap,drift_factor,amihud_mean,amihud_range,sortino_ratio,ts_mom_rank,max_dd_ratio,rel_strength_ma
CRDO,2022-01-27,12.1,12.5,10.8,11.85,6007530,11.546014918038955,0.0,0.028889366199324255,0.30099391267361064,,,,
CRDO,2022-01-28,11.0,12.325,11.0,11.49,1239445,11.785511863105299,0.0,0.4075669010177651,26.463262764519325,,,,
CRDO,2022-01-31,11.1899,12.4899,11.1899,12.34,808260,11.648089285295843,0.0,0.22495217757260352,6.065744815682709,,,,
CRDO,2022-02-01,12.21,13.7,11.8201,12.635,744572,12.898310261599779,0.0,0.6564064047159865,7.570756773294388,,,,
CRDO,2022-02-02,12.89,13.415,12.8,13.25,1136141,13.12508413465688,0.0,0.17055265276029977,3.91851679434373,,,,
CRDO,2022-02-03,13.22,13.29,12.4,12.845,638064,12.93289403481971,0.0,0.5518086710071848,10.232308491611295,,,,
CRDO,2022-02-04,13.0,13.75,12.87,13.07,302005,13.42205967947506,0.0,0.42955944825937287,8.786647668896189,,,,
CRDO,2022-02-07,13.1,13.75,13.1,13.5136,475995,13.471721921798615,0.0,0.46146677177012724,12.896511661715145,,,,
CRDO,2022-02-08,13.57,14.1199,13.52,13.96,433369,13.916845943064365,0.0,0.2024079619938265,5.175782513581376,,,,
CRDO,2022-02-09,14.12,15.37,14.12,14.685,556628,14.745113643043203,0.0,0.1989589228069949,3.3748029114891294,,,,
CRDO,2022-02-10,14.6,15.6285,14.6,15.1699,555301,15.170691163710938,0.0,0.1638718001457548,2.549776958243861,,,,
CRDO,2022-02-11,15.3,16.39,15.011,15.37,618035,15.694455886586535,0.0,0.3108295359630058,7.156161355491115,,,,
CRDO,2022-02-14,14.1787,15.67,14.1787,14.85,338060,14.75170172336228,0.0,0.490651563713935,3.4814480595564827,,,,
CRDO,2022-02-15,14.87,15.39,14.79,14.99,297113,15.065239528394413,0.0,0.5021743653752014,6.479744749852333,,,,
CRDO,2022-02-16,15.0,15.39,14.31,15.06,448721,14.931333280293362,0.0,0.2613248011687287,8.190681517055491,,,,
CRDO,2022-02-17,14.99,15.4,14.88,15.095,199853,15.186784780646349,0.0,0.44146114574415146,5.705387817116102,,,,
CRDO,2022-02-18,14.9,15.45,14.521,15.275,243277,15.151700946930927,0.0,0.31663230276698434,6.0989828290109855,,,,
CRDO,2022-02-22,15.21,16.5,15.18,15.565,421401,15.59505879245622,0.0,0.3023170164328283,4.369742653361292,,,,
CRDO,2022-02-23,16.0,16.27,15.12,15.16,415726,15.751301144022367,0.0,0.1508062515924056,1.9217462763839337,,,,
CRDO,2022-02-24,15.0,15.01,13.9632,15.0,404989,14.498586379300479,0.0,0.2634926883029636,3.3303820438970084,,,-0.0362993896562801,0.07787469226091748
CRDO,2022-02-25,15.03,15.53,15.0,15.34,243049,15.22665686439023,0.0,0.3588985655200906,3.439959167662103,1.07885978030576,,-0.01445550915515581,0.0658549472862835
