symbol,date,open,high,low,close,volume,vwap,drift_factor,amihud_mean,amihud_range,sortino_ratio,ts_mom_rank,max_dd_ratio,rel_strength_ma
QQQ,2021-05-25,334.06,334.98,331.755,332.655,29120181,332.916961072427,0.0,0.00022286970748275285,0.005301899710273265,,,,
QQQ,2021-05-26,333.91,334.69,332.95,333.73,22103731,333.90810581227197,0.0,0.0002906737180410443,0.007923497365172711,,,,
QQQ,2021-05-27,333.37,334.54,332.13,333.18,24793900,333.5042862063584,0.0,0.00028663228386408305,0.009739194472951474,,,,
QQQ,2021-05-28,333.51,335.5699,333.32,333.6499,23991740,334.5972693763338,0.0,0.00020788118333876204,0.008049363789122235,,,,
QQQ,2021-06-01,334.16,335.785,331.43,333.0199,28647020,333.32232819687687,0.0,0.00020977273752787823,0.009738091516583771,,,,
QQQ,2021-06-02,332.39,334.34,331.695,333.17,20255211,333.209088006803,0.0,0.0003892910549779434,0.01182375180707801,,,,
QQQ,2021-06-03,333.02,333.63,328.28,329.9,34320768,330.2133306025659,0.0,0.00034480371402400374,0.031884706777433554,,,,
QQQ,2021-06-04,329.79,336.0582,329.23,335.79,34385778,334.73294404535983,0.0,0.00034927764422889435,0.012869087261082851,,,,
QQQ,2021-06-07,335.0,336.66,333.88,336.425,28711421,335.26460502113997,0.0,0.00023533526946524608,0.012040259200911774,,,,
QQQ,2021-06-08,336.84,339.29,335.03,336.69,23451926,337.0091638044283,0.0,0.00021708676954812533,0.006176660168101355,,,,
QQQ,2021-06-09,337.06,338.97,336.651,336.92,19220865,337.75345452326223,0.0,0.00029323708224216155,0.007033736205257962,,,,
QQQ,2021-06-10,336.45,340.45,334.7,340.2399,29686827,339.1468590988778,0.0,0.00026175918805471,0.010980481489434054,,,,
QQQ,2021-06-11,340.14,341.27,339.69,341.02,19180428,340.4743293074532,0.0,0.000220223771268275,0.0060381246847525365,,,,
QQQ,2021-06-14,341.48,344.15,340.46,344.0,23660058,342.3469193476969,0.0,0.00020478252491802854,0.007400673781018313,,,,
QQQ,2021-06-15,344.9,345.04,341.52,342.0,32706151,342.7500897793139,0.0,0.00020760587635961205,0.012019694979386507,,,,
QQQ,2021-06-16,342.42,343.84,337.45,341.14,52159843,340.8040919067904,0.0,0.00023420812273549719,0.009202162922441689,,,,
QQQ,2021-06-17,338.92,346.38,338.4,345.81,54516933,344.41115172727524,0.0,0.00027608243669332547,0.009053747266939562,,,,
QQQ,2021-06-18,345.34,346.5,341.86,343.185,51360847,343.4865677459596,0.0,0.00019415125178917555,0.00668402731360663,,,,
QQQ,2021-06-21,343.0,344.69,340.15,344.22,29832204,343.1228044186968,0.0,0.0003433572929563654,0.013157194721233386,,,,
QQQ,2021-06-22,343.26,348.03,343.02,347.72,27006558,346.0789028250372,0.0,0.00034512412056575084,0.01524458716731308,,,0.0,0.013015826632578387
QQQ,2021-06-23,347.78,348.92,346.88,347.57,25017896,347.9635194837913,0.0,0.0002635117101987686,0.008928847942808217,0.773065380391282,,-0.0004313815713793412,0.013929017694231494
QQQ,2021-06-24,348.3,351.46,348.0,349.87,30315661,350.34626239871346,-10608973872.029781,0.0002664145291288801,0.03501170269345146,0.832063706870371,,0.0,0.01435509042776073
QQQ,2021-06-25,350.01,350.84,348.84,349.23,24699736,349.68005960139266,-8637005156.618666,0.00017743597872165945,0.0031480447396982736,0.8286670385690302,,-0.001829250864606835,0.014375585086815468
QQQ,2021-06-28,349.71,353.85,349.71,353.64,33161213,352.7674266276296,-11696917799.3607,0.00021148631783806198,0.006048245645862253,1.0240772035736587,,0.0,0.01422957606213937
QQQ,2021-06-29,353.18,355.0199,352.64,354.945,26763871,354.0328789392547,-9475290301.688833,0.00021853840150598772,0.008011933191217287,1.114513951606888,,0.0,0.014762577181288927
QQQ,2021-06-30,355.56,355.6,353.83,354.75,28411376,354.56111631716567,-10073569190.666733,0.00021703593215082197,0.006293247946569257,1.1015553772381674,,-0.0005493808899970087,0.015536595123180952
QQQ,2021-07-01,354.82,355.57,352.68,354.475,27164827,354.04153238959145,-9617476978.178152,0.00021680802591448662,0.006043280229596502,1.7304269373574312,,-0.001324148811787662,0.014431202387404918
QQQ,2021-07-02,355.15,358.97,354.79,358.77,25455010,357.46404763950704,-9099250907.304132,0.0002197681323076979,0.006554918695906184,1.5933068499551097,,0.0,0.015566375354060025
QQQ,2021-07-06,358.26,360.48,356.49,360.05,35364345,359.0534973061068,-12697691752.189734,0.00027363282356269975,0.0072175677318950865,1.6333785651130197,,0.0,0.016670172368478786
QQQ,2021-07-07,361.67,362.76,358.94,360.84,33204040,360.82973328614116,-11977515264.222366,0.00018778503573712308,0.005800010072371539,1.6669917784618125,,0.0,0.016912255544749177
QQQ,2021-07-08,360.5,360.5,354.42,358.2916,45765833,357.09583275978605,-16342788247.0803,0.0001477465125069981,0.004424622727926633,1.250566631862862,,-0.007062409932379832,0.01687080079070502
QQQ,2021-07-09,358.77,361.5,357.57,361.28,30821394,359.86202664133543,-11091449308.7511,0.00020858088714078958,0.007706948869005513,1.2200515012731863,,0.0,0.017073991431131974
QQQ,2021-07-12,358.77,362.89,358.77,362.35,22360139,361.8039205547602,-8089717541.4694,0.0003128206356708157,0.0415375157315391,1.2335424092285925,,0.0,0.017720241571148376
QQQ,2021-07-13,362.38,365.465,360.62,362.05,36493840,363.3232648830505,-13259061096.919666,0.0001970389506876876,0.005297868341067113,1.0475671916587164,,-0.000827928798123434,0.017500472803215317
QQQ,2021-07-14,362.47,365.49,362.17,362.89,32491477,364.04961505845455,-11828509694.530634,0.00023694742022252168,0.007832983301053273,1.3309759177100131,,0.0,0.01674188001818777
QQQ,2021-07-15,363.71,364.66,358.46,360.26,48160550,360.35186269045096,-17354743900.696598,0.00021516929792253254,0.008949003105771302,1.0491307341364489,,-0.007247375237675269,0.015554644917329163
QQQ,2021-07-16,360.82,362.41,357.24,357.7808,44217347,359.44257336877985,-15893596993.2203,0.00032660656623069765,0.009981204062395986,0.5980048188703058,,-0.014079197552977485,0.014774060616455253
QQQ,2021-07-19,357.14,357.868,352.04,353.7282,59027886,353.42325183197363,-19937771423.9337,0.00018999387561348507,0.008646476322123783,0.45615799241877547,,-0.02524676899335876,0.011852990871846325
QQQ,2021-07-20,355.92,360.28,353.8,359.365,36720055,357.5865533308233,-13129681750.328266,0.0002609892604233236,0.008829333227288518,0.6481965141934514,,-0.009713687343272048,0.00951149695066733
QQQ,2021-07-21,359.03,361.3437,357.56,361.145,26159713,359.7467623612039,-9410872056.0483,0.00024047760443647942,0.009488629102998442,0.5706836564336335,0.10526315789473684,-0.004808619691917704,0.007699627507067097
QQQ,2021-07-22,362.01,363.92,361.47,363.86,28389306,363.0527870666063,-10301354489.120068,0.000219865180258087,0.004584185092429037,0.686612772393524,0.21052631578947367,0.0,0.006962344892389005
QQQ,2021-07-23,365.47,368.485,364.04,368.11,27619011,366.91846222426636,-10133564690.8551,0.00021710194100891256,0.007481481976084568,0.7616259321882363,0.47368421052631576,0.0,0.006306574848706337
QQQ,2021-07-26,368.0,368.89,366.6,368.34,24980201,368.0250884405826,-9193340682.288534,0.0002275354384652396,0.011832744861349241,0.7922158535720738,0.5789473684210527,0.0,0.0052991274905742625
QQQ,2021-07-27,368.0,368.82,360.16,363.8,52885817,363.2382569551939,-19210151984.731365,0.0002628830246508814,0.008225458261941756,0.35155143270005684,0.21052631578947367,-0.012325568767985962,0.004367565946067797
QQQ,2021-07-28,364.0,367.45,363.24,365.95,38103198,365.6296430096724,-13335806088.046865,0.00021104423205632584,0.008695513486811546,0.37854656286019284,0.2631578947368421,-0.006488570342618183,0.0036841347239304767
QQQ,2021-07-29,366.0,367.6794,364.7496,366.66,19940446,366.8567804730594,-7315287820.7569,0.00023760986323274753,0.006857837592783751,0.4073899149792099,0.3157894736842105,-0.004561003420752385,0.003801164111253197
QQQ,2021-07-30,361.85,366.754,361.3,364.28,29804336,364.1359311187382,-10191233626.699066,0.00018348240665706303,0.003989747674335937,0.33134825064362,0.21052631578947367,-0.011022424933485375,0.004237105618509984
QQQ,2021-08-02,366.02,366.88,363.87,364.26,25172024,365.4525351579289,-9192415800.176233,0.00014433954159420706,0.00553759305882923,0.18687223232041533,0.05263157894736842,-0.011076722593256205,0.006383374022116417
QQQ,2021-08-03,365.27,366.85,362.0,366.7795,32778462,364.81448644944953,-10027528852.484533,0.00020653279477058143,0.006692819637152475,0.22666384378747098,0.3684210526315789,-0.004236574903621615,0.007494311798515341
QQQ,2021-08-04,367.0,368.32,365.63,367.665,27430234,367.01648995386,-9770238976.823166,0.0001681796668423567,0.0031815866512491,0.22927918542279727,0.3157894736842105,-0.0018325460172665675,0.008343462212512254
QQQ,2021-08-05,367.91,369.75,367.45,369.635,18455330,368.99812470921023,-6809982160.889633,0.00022411736467809737,0.00959087800673612,0.38584286204858415,0.5263157894736842,0.0,0.008358861644141458
QQQ,2021-08-06,369.45,369.947,366.905,368.06,29151690,368.11527665345176,-10731182429.265667,0.0001438018687552263,0.00366625907544852,0.23326954786096885,0.05263157894736842,-0.004260960136350689,0.0074056249932259455
QQQ,2021-08-09,367.71,369.27,366.93,368.78,21447586,368.5233753089445,-7632901530.5822,0.00017951165609857457,0.004253648949151079,0.22099967725152647,0.10526315789473684,-0.0023130926454475453,0.006637080176056909
QQQ,2021-08-10,369.0,369.56,365.62,366.46,31139137,367.2422036065106,-11027309225.567833,0.00016280147454012173,0.006286207191410133,0.15187765633125538,0.05263157894736842,-0.008589554560580082,0.006757930014029245
QQQ,2021-08-11,366.4,368.65,364.84,366.25,29605308,366.4506518861391,-9703395870.939734,0.00019906697794391773,0.004430618529320965,0.11764155230976553,0.05263157894736842,-0.009157682578760151,0.006376275599545567
QQQ,2021-08-12,365.6,367.9,364.295,367.67,23430754,366.3571953734138,-6954117932.692733,0.00024418656248601314,0.007327969814942162,0.2577849724344668,0.10526315789473684,-0.005316055027256517,0.005631302012970574
QQQ,2021-08-13,367.92,369.16,367.08,368.55,16338831,368.2911277940058,-6017446495.825666,0.00018113050248943702,0.00512153012093107,0.38260432491660457,0.5789473684210527,-0.0029353280939304893,0.005318025820407524
QQQ,2021-08-16,368.43,369.096,363.7,368.84,32734138,366.2785890100806,-11989813879.101267,0.00022810090446170262,0.006954897038895891,0.6400821458573681,0.7368421052631579,-0.0021507703545390333,0.004494461304496378
QQQ,2021-08-17,367.68,369.256,363.23,365.57,41466111,365.1399539175593,-15136295940.7604,0.00024976790848506427,0.008222102155686781,0.23829445010313277,0.05263157894736842,-0.010997335209057546,0.0033142288532419517
QQQ,2021-08-18,365.41,366.62,362.5006,362.6,31425422,364.9948453457903,-10833783477.3664,0.00031902471140302785,0.013497864130329672,0.05653250300954888,0.0,-0.019032288609033166,0.0017335369124373834
QQQ,2021-08-19,360.96,365.68,358.67,363.72,44070363,363.2519221797371,-4567966734.016633,0.0002244494401092487,0.009271131035905317,-0.0005114945105538165,0.0,-0.016002272512072646,0.00013918475903706984
QQQ,2021-08-20,362.96,368.08,362.4,367.93,35394913,366.93390224786344,2075369627.5145664,0.0003704276443105585,0.009977604577668876,-0.001870039863499761,0.10526315789473684,-0.004612658433319261,0.00012827680298332922
QQQ,2021-08-23,368.2,373.935,368.005,373.1463,28899967,372.2429606783367,1002018987.4970999,0.0001371982203989989,0.005431934656179707,0.1726847964449834,0.5789473684210527,0.0,0.0006633584974495843
QQQ,2021-08-24,374.11,374.99,373.3,374.18,19587630,374.2241328785631,-6722055462.209467,0.00016269626240079615,0.004242292167682922,0.45705436391980214,1.0,0.0,0.0013511391024778607
QQQ,2021-08-25,374.85,375.39,373.846,374.8,18005393,374.5943291391953,-6744465462.822567,0.00016833151685070102,0.009960867657058952,0.3888585783108373,1.0,0.0,0.002471071988788154
