symbol,date,open,high,low,close,volume,vwap,drift_factor,amihud_mean,amihud_range,sortino_ratio,ts_mom_rank,max_dd_ratio,rel_strength_ma
COMM,2021-05-25,19.08,19.08,18.5025,18.84,2189001,18.775348930082636,0.0,0.02666833691966694,0.5090219871412052,,,,
COMM,2021-05-26,19.0,19.51,18.76,19.475,1674228,19.232012011386626,0.0,0.02250352776338733,0.2938386179065753,,,,
COMM,2021-05-27,19.56,20.24,19.48,20.185,3300803,19.924645925753968,0.0,0.011756243131665556,0.1290795918000408,,,,
COMM,2021-05-28,20.0,20.37,19.87,20.265,1658091,20.149164881159397,0.0,0.018860077689232778,1.5151166980682158,,,,
COMM,2021-06-01,20.35,20.75,20.2,20.63,1670281,20.5898253391494,0.0,0.013972629442211415,0.2735961045165102,,,,
COMM,2021-06-02,20.73,20.86,20.51,20.825,1707324,20.718733359045967,0.0,0.01159680275058019,0.13950217921924857,,,,
COMM,2021-06-03,20.3,20.88,20.3,20.81,2373825,20.787493285225235,0.0,0.011843628487958814,0.3381039957396724,,,,
COMM,2021-06-04,20.8,20.93,20.735,20.865,1982554,20.838512017058026,0.0,0.01148413766380539,0.19339688047943798,,,,
COMM,2021-06-07,20.89,21.0,20.71,20.825,2113293,20.812311887166835,0.0,0.008095074469605454,0.20343763711095383,,,,
COMM,2021-06-08,21.0,21.32,20.75,21.31,1988383,21.145087130950017,0.0,0.01726760636523281,2.48133360401253,,,,
COMM,2021-06-09,21.24,21.4,21.085,21.34,978806,21.32198324192923,0.0,0.017357347417248897,0.7410047036117624,,,,
COMM,2021-06-10,21.49,21.615,21.24,21.315,1362929,21.366463127621802,0.0,0.012894704933908794,0.22112983917833898,,,,
COMM,2021-06-11,21.34,21.63,21.25,21.625,1264564,21.438566057576462,0.0,0.012116434793269458,0.11849818438046433,,,,
COMM,2021-06-14,21.8,21.94,21.575,21.645,2383421,21.729148244714825,0.0,0.029775941536813004,4.616642408288307,,,,
COMM,2021-06-15,21.57,21.645,21.17,21.475,938473,21.394116203520454,0.0,0.015207956452919662,0.11545871198983879,,,,
COMM,2021-06-16,21.135,21.38,20.87,21.135,1683639,21.076421242122837,0.0,0.013880605371339295,0.48278280644222865,,,,
COMM,2021-06-17,21.07,21.135,20.38,20.6,1546179,20.68157667962967,0.0,0.013083933278998996,0.10830839237751806,,,,
COMM,2021-06-18,20.65,20.65,19.94,20.005,2365168,20.10464289571247,0.0,0.01082188278320845,0.12251839000967221,,,,
COMM,2021-06-21,20.15,20.63,20.02,20.61,1414362,20.425648179720937,0.0,0.01191221568702477,0.23663538370441603,,,,
COMM,2021-06-22,20.5,20.79,20.34,20.79,1116705,20.549799023496025,0.0,0.01587208942986747,0.2272470111740663,,,-0.03950103950103956,0.015703017094481853
COMM,2021-06-23,20.7756,20.79,20.42,20.475,1248208,20.628654712649222,0.0,0.013866804200267754,0.3575702434861425,0.4784602726799099,,-0.054054054054053946,0.007556371976522591
COMM,2021-06-24,20.69,20.77,20.485,20.55,1414741,20.61523222010233,-27658051.099633332,0.021520764741075477,0.22869116342269682,0.31234592953487605,,-0.0505890505890505,0.0012940946121098307
COMM,2021-06-25,20.6,21.42,20.52,21.39,2077858,21.210781620238944,-33369495.195866667,0.008616265202431686,0.07154595084900237,0.3367799989928131,,-0.011781011781011763,-0.0027121645924169657
COMM,2021-06-28,21.3,21.485,21.005,21.47,1793907,21.263678591049104,-38145061.870233335,0.00981643703866503,0.10558396688661381,0.33554542385129815,,-0.008085008085008116,-0.0064094931943056155
COMM,2021-06-29,21.62,21.77,21.42,21.485,1347167,21.53962302345078,-25647503.1023,0.013787361423338905,0.18794092600333845,0.23981613238601499,,-0.007392007392007405,-0.008381980996858052
COMM,2021-06-30,21.5272,21.58,21.18,21.32,2103162,21.397369306865787,-20395000.326166667,0.009751511905008307,0.20561520421130866,0.14595004859343666,,-0.01501501501501501,-0.008669010541198507
COMM,2021-07-01,21.46,22.1778,21.41,21.895,1889486,21.93973326622502,-31605022.972200003,0.011107770503066532,0.17182215963800718,0.2992933624877514,,0.0,-0.005081433696141335
COMM,2021-07-02,21.86,21.94,21.41,21.495,993177,21.5383747012531,-21391418.370666668,0.010434814987149202,0.20945274304498349,0.1761058193398879,,-0.018269011189769313,0.000484913957027322
COMM,2021-07-06,22.3,22.3,21.1,21.425,1495409,21.374361369074585,-30230362.195366666,0.015206269038242416,0.11555769734800068,0.1694446233446368,,-0.0214660881479789,0.0029171730566934784
COMM,2021-07-07,21.41,21.65,20.8,21.59,2312715,21.445787919883394,-39760091.1618,0.009005246699089316,0.09385431050157207,0.08606387513915977,,-0.01393012103219915,0.006031134818402117
COMM,2021-07-08,21.55,21.55,20.66,21.02,2654674,21.143443320636152,-34527059.251166664,0.03665326248834398,3.304711593397341,-0.057162825363977265,,-0.03996346197762046,0.009366546893275096
COMM,2021-07-09,21.26,21.96,21.135,21.675,1417941,21.70014231088114,18453752.3271,0.013026196412618459,0.27909018542000313,0.10014070972525813,,-0.010047956154373039,0.013819554604911799
COMM,2021-07-12,21.61,21.835,21.45,21.475,839596,21.6393741171545,-14559588.052333334,0.026892893996758042,0.3218745285864715,-0.015560628967029,,-0.01918246174925775,0.014580012507134255
COMM,2021-07-13,21.49,21.67,21.36,21.375,859305,21.481498909893986,1778943.0681666657,0.023487559871537143,0.21837475791834424,-0.04365756261063536,,-0.023749714546700162,0.01477832464364126
COMM,2021-07-14,21.69,21.98,20.8508,21.315,799405,21.524034019093097,6474035.477699999,0.02871351819774971,1.1288555425402131,-0.018316053766894897,,-0.026490066225165476,0.014358476931016106
COMM,2021-07-15,21.19,21.34,20.3,20.58,3344735,20.666449765497056,19708158.408466667,0.0180862456141537,0.22664944130806017,-0.09628573218423164,,-0.06005937428636676,0.012188194721357126
COMM,2021-07-16,20.65,20.9,20.35,20.605,2691214,20.597545611472416,38141881.1419,0.035164060847195845,7.138990189802477,0.01889508678435202,,-0.058917561087006076,0.006070358893812466
COMM,2021-07-19,20.05,20.3564,19.73,19.745,2902648,20.043282785752805,-5631258.4965,0.01493354849130217,0.16641336804656606,-0.03428581596922533,,-0.09819593514501024,-0.0015984470196200862
COMM,2021-07-20,20.5,20.5,19.54,20.115,3373967,20.151917788842173,27504804.224133335,0.039263448903389224,11.002444987720018,-0.07978489756996945,,-0.08129709979447364,-0.006638375017597231
COMM,2021-07-21,20.93,20.96,20.09,20.755,2622425,20.696585633564275,37639100.8123,0.013101338980634154,0.9166102378466701,0.011515410574475022,0.21052631578947367,-0.052066681890842736,-0.010515584161176261
COMM,2021-07-22,20.81,20.81,19.69,19.965,2015557,19.974676648754233,-4048968.316933334,0.018265073079722242,0.29257572368719137,-0.07021113067640915,0.15789473684210525,-0.08814797899063709,-0.014326580011951862
COMM,2021-07-23,20.35,20.4301,20.03,20.335,1392029,20.276865762231342,20830848.508133333,0.03382135026132556,3.16558955451293,-0.018011592395625123,0.21052631578947367,-0.07124914364010038,-0.020188585601886633
COMM,2021-07-26,20.31,20.66,20.2,20.625,742288,20.502387551013168,6086688.9981333325,0.03165649163927821,0.5385085399828272,-0.11144353518240643,0.3684210526315789,-0.05800411052751764,-0.022450121222347796
COMM,2021-07-27,20.51,20.51,19.84,20.12,955507,20.10490516626231,14425449.8207,0.033872240815561366,0.385562998366912,-0.20751605915087848,0.10526315789473684,-0.08106873715460139,-0.025291527386084756
